,checkpoint,model,seed,shuffle_utterances,augment_frames,multiple_frames,cnn,eval_type,eval_dataset,stage,trial_idx,categories,logits,pred,correct,target_category,config,filtered
684,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,684,"['crib', 'sand', 'puzzle', 'cat']","[0.9632385969161987, 0.005117238964885473, 0.030217895284295082, 0.0014262450858950615]",0,True,crib,contrastive_transformer_embedding,False
685,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,685,"['crib', 'window', 'ball', 'paper']","[0.932010293006897, 0.0066877552308142185, 0.009237736463546753, 0.05206424370408058]",0,True,crib,contrastive_transformer_embedding,False
686,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,686,"['crib', 'cat', 'sand', 'room']","[0.8529005646705627, 0.14348731935024261, 0.0011588952038437128, 0.0024532899260520935]",0,True,crib,contrastive_transformer_embedding,False
687,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,687,"['crib', 'basket', 'road', 'door']","[0.9799454212188721, 0.0030080543365329504, 0.001614740933291614, 0.015431714244186878]",0,True,crib,contrastive_transformer_embedding,False
688,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,688,"['crib', 'ball', 'computer', 'chair']","[0.9154669642448425, 0.005939202383160591, 0.0416572205722332, 0.036936644464731216]",0,True,crib,contrastive_transformer_embedding,False
689,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,689,"['crib', 'chair', 'stairs', 'ground']","[0.86930912733078, 0.0342024527490139, 0.021535035222768784, 0.07495330274105072]",0,True,crib,contrastive_transformer_embedding,False
690,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,690,"['crib', 'window', 'chair', 'hand']","[0.7361055016517639, 0.2338954657316208, 0.020962119102478027, 0.00903693400323391]",0,True,crib,contrastive_transformer_embedding,False
691,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,691,"['crib', 'ball', 'room', 'door']","[0.8882362842559814, 0.009941675700247288, 0.06025419756770134, 0.04156779497861862]",0,True,crib,contrastive_transformer_embedding,False
692,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,692,"['crib', 'kitchen', 'hand', 'cat']","[0.6006631851196289, 0.08210443705320358, 0.3081938624382019, 0.009038524702191353]",0,True,crib,contrastive_transformer_embedding,False
693,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,693,"['crib', 'hand', 'toy', 'ground']","[0.9414907097816467, 0.026420943439006805, 0.024508295580744743, 0.007580013480037451]",0,True,crib,contrastive_transformer_embedding,False
694,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,694,"['crib', 'road', 'room', 'ground']","[0.6994362473487854, 0.019901182502508163, 0.010838028974831104, 0.2698245346546173]",0,True,crib,contrastive_transformer_embedding,False
695,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,695,"['crib', 'car', 'road', 'basket']","[0.5076203942298889, 0.06373554468154907, 0.2116403728723526, 0.217003732919693]",0,True,crib,contrastive_transformer_embedding,False
696,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,696,"['crib', 'room', 'hand', 'ball']","[0.9641330242156982, 0.027059536427259445, 0.004945607855916023, 0.003861851990222931]",0,True,crib,contrastive_transformer_embedding,False
697,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,697,"['crib', 'basket', 'car', 'chair']","[0.5094954371452332, 0.46966883540153503, 0.0101426150649786, 0.010693148709833622]",0,True,crib,contrastive_transformer_embedding,False
698,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,698,"['crib', 'paper', 'hand', 'door']","[0.8339635729789734, 0.05426613986492157, 0.048257697373628616, 0.06351248919963837]",0,True,crib,contrastive_transformer_embedding,False
699,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,699,"['crib', 'paper', 'door', 'computer']","[0.8766680955886841, 0.005375811830163002, 0.10053528845310211, 0.017420854419469833]",0,True,crib,contrastive_transformer_embedding,False
700,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,700,"['door', 'puzzle', 'car', 'table']","[0.13150867819786072, 0.3656252324581146, 0.4647734761238098, 0.03809265047311783]",2,False,door,contrastive_transformer_embedding,False
701,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,701,"['door', 'basket', 'toy', 'ball']","[0.7853204607963562, 0.05199699476361275, 0.0560738742351532, 0.10660862177610397]",0,True,door,contrastive_transformer_embedding,False
702,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,702,"['door', 'kitchen', 'toy', 'road']","[0.2792412340641022, 0.2027415782213211, 0.2671087384223938, 0.2509084641933441]",0,True,door,contrastive_transformer_embedding,False
703,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,703,"['door', 'table', 'road', 'hand']","[0.2472607046365738, 0.19683341681957245, 0.2135414034128189, 0.34236446022987366]",3,False,door,contrastive_transformer_embedding,False
704,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,704,"['door', 'ball', 'car', 'foot']","[0.5421543717384338, 0.37271323800086975, 0.020742908120155334, 0.06438948214054108]",0,True,door,contrastive_transformer_embedding,False
705,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,705,"['door', 'room', 'road', 'stairs']","[0.9482676386833191, 0.013963431119918823, 0.004714357201009989, 0.03305456042289734]",0,True,door,contrastive_transformer_embedding,False
706,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,706,"['door', 'window', 'basket', 'car']","[0.5867543816566467, 0.13222576677799225, 0.24825799465179443, 0.0327618308365345]",0,True,door,contrastive_transformer_embedding,False
707,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,707,"['door', 'window', 'toy', 'road']","[0.06083323433995247, 0.068136066198349, 0.4047168493270874, 0.4663138687610626]",3,False,door,contrastive_transformer_embedding,False
708,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,708,"['door', 'foot', 'table', 'crib']","[0.03793801739811897, 0.1851973980665207, 0.234610915184021, 0.5422536134719849]",3,False,door,contrastive_transformer_embedding,False
709,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,709,"['door', 'window', 'floor', 'chair']","[0.14109665155410767, 0.014856209047138691, 0.3621504604816437, 0.48189663887023926]",3,False,door,contrastive_transformer_embedding,False
710,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,710,"['door', 'crib', 'computer', 'stairs']","[0.44586655497550964, 0.43302401900291443, 0.010227416642010212, 0.11088202893733978]",0,True,door,contrastive_transformer_embedding,False
711,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,711,"['door', 'foot', 'computer', 'basket']","[0.3381614089012146, 0.2995898425579071, 0.22237694263458252, 0.1398717612028122]",0,True,door,contrastive_transformer_embedding,False
712,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,712,"['door', 'road', 'toy', 'computer']","[0.3872043788433075, 0.186605766415596, 0.4029793441295624, 0.023210465908050537]",2,False,door,contrastive_transformer_embedding,False
713,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,713,"['door', 'puzzle', 'hand', 'window']","[0.5289210081100464, 0.25642889738082886, 0.18380367755889893, 0.030846433714032173]",0,True,door,contrastive_transformer_embedding,False
714,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,714,"['door', 'cat', 'paper', 'road']","[0.28263214230537415, 0.4155943691730499, 0.2531800866127014, 0.048593323677778244]",1,False,door,contrastive_transformer_embedding,False
715,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,715,"['door', 'paper', 'basket', 'room']","[0.6245322227478027, 0.04473401978611946, 0.1971788853406906, 0.13355496525764465]",0,True,door,contrastive_transformer_embedding,False
716,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,716,"['door', 'toy', 'crib', 'table']","[0.7444471120834351, 0.017605016008019447, 0.2307625263929367, 0.00718535203486681]",0,True,door,contrastive_transformer_embedding,False
717,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,717,"['door', 'car', 'road', 'kitchen']","[0.8418234586715698, 0.04812821373343468, 0.002389072673395276, 0.107659250497818]",0,True,door,contrastive_transformer_embedding,False
718,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,718,"['door', 'ground', 'kitchen', 'window']","[0.7575278282165527, 0.03352539986371994, 0.06791552901268005, 0.1410311609506607]",0,True,door,contrastive_transformer_embedding,False
719,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,719,"['door', 'paper', 'cat', 'crib']","[0.22294043004512787, 0.02258254587650299, 0.43786221742630005, 0.31661486625671387]",2,False,door,contrastive_transformer_embedding,False
720,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,720,"['door', 'table', 'toy', 'paper']","[0.0734468325972557, 0.03361650928854942, 0.5482195019721985, 0.34471723437309265]",2,False,door,contrastive_transformer_embedding,False
721,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,721,"['door', 'window', 'hand', 'sand']","[0.19641590118408203, 0.28348755836486816, 0.4498137831687927, 0.07028266787528992]",2,False,door,contrastive_transformer_embedding,False
